problem;distrib;nbAg+;method;root;nbConsequencesFound;total time;CPU time by SOLAR;extensions;inferences;consequences sent;clauses sents;nb Messages;total size messages;max CPU time by SOLAR;max extensions;max inferences;max consequences sent;max clauses sents;max nb Messages;max total size messages;min CPU time by SOLAR;min extensions;min inferences;min consequences sent;min clauses sents;min nb Messages;min total size messages;root-CPU time by SOLAR;root-extensions;root-inferences;root-consequences sent;root-clauses sents;root-nb Messages;root-total size messages
PUZ012-1.C1i2_all_ld-1-2;_agent4;4;DICF-PB-Token-FixedOrder-3-1-0-2;0;5;1417;211;83;255;0;0;16;50;142;26;76;0;0;5;16;18;11;42;0;0;3;8;18;26;76;0;0;5;13
PUZ012-1.C1i2_all_ld-1-2;_agent4;4;DICF-PB-Token-FixedOrder-3-0-2-1;0;5;1296;240;86;267;0;0;20;52;158;29;87;0;0;6;16;16;11;43;0;0;3;8;47;29;87;0;0;6;15
PUZ012-1.C1i2_all_ld-1-2;_agent4;4;DICF-PB-Token-FixedOrder-1-2-3-0;0;5;1312;187;83;240;0;0;14;50;146;26;69;0;0;5;16;13;11;41;0;0;2;8;14;26;69;0;0;2;8
PUZ012-1.C1i2_all_ld-1-2;_agent4;4;DICF-PB-Token-FixedOrder-2-0-3-1;0;5;1315;220;86;267;0;0;22;52;152;29;86;0;0;7;16;14;11;42;0;0;5;8;20;26;77;0;0;5;8
PUZ012-1.C1i2_all_ld-1-2;_agent4;4;DICF-PB-Token-FixedOrder-3-1-2-0;0;5;1316;236;86;267;0;0;20;52;152;29;87;0;0;6;16;18;11;43;0;0;3;8;18;26;76;0;0;3;8
PUZ012-1.C1i2_all_ld-1-2;Mono;1;SOLAR-Inc;0;1;278;171;12;29;0;0;0;0;171;12;29;0;0;0;0;171;12;29;0;0;0;0;171;12;29;0;0;0;0
PUZ012-1.C1i2_all_ld-1-2;Mono;1;Solar-Carc;0;1;267;202;12;26;0;0;0;0;202;12;26;0;0;0;0;202;12;26;0;0;0;0;202;12;26;0;0;0;0
PUZ012-1.C1i2_all_ld-1-2;Mono;1;Solar;0;1;217;181;12;26;0;0;0;0;181;12;26;0;0;0;0;181;12;26;0;0;0;0;181;12;26;0;0;0;0
PUZ012-1.C1i2_all_ld-1-2;_agent3;3;DICF-PB-Star;0;1;1305;192;17;58;0;0;11;7;178;8;23;0;0;6;4;5;3;14;0;0;2;1;9;6;23;0;0;6;2
PUZ012-1.C1i2_all_ld-1-2;_agent3;3;DICF-PB-Star-FixedRoot-1;0;1;1387;185;17;58;0;0;11;7;171;8;23;0;0;6;4;4;3;14;0;0;2;1;4;3;14;0;0;3;1
PUZ012-1.C1i2_all_ld-1-2;_agent3;3;DICF-PB-Star-FixedRoot-2;0;1;1287;193;14;49;0;0;9;5;179;8;21;0;0;5;3;5;3;14;0;0;2;1;9;3;14;0;0;2;1
PUZ012-1.C1i2_all_ld-1-2;_agent3;3;DICF-PB-Async;0;1;1353;156;14;49;0;0;10;7;144;8;21;0;0;4;3;4;3;14;0;0;3;2;8;3;14;0;0;3;2
PUZ012-1.C1i2_all_ld-1-2;_agent3;3;DICF-PB-NewAsync;0;1;1339;200;14;49;0;0;10;7;184;8;21;0;0;4;3;7;3;14;0;0;3;2;7;3;14;0;0;3;2
PUZ012-1.C1i2_all_ld-1-2;_agent3;3;DICF-PB-Token;0;1;1311;170;20;67;0;0;11;14;154;8;23;0;0;5;5;6;6;21;0;0;3;4;10;6;23;0;0;3;4
PUZ012-1.C1i2_all_ld-1-2;_agent3;3;DICF-PB-Token-FixedOrder-2-1-0;0;1;1285;166;20;67;0;0;9;14;147;8;23;0;0;4;5;8;6;21;0;0;2;4;8;6;23;0;0;4;5
PUZ012-1.C1i2_all_ld-1-2;_k7;7;DICF-PB-Async;0;3;600652;310639;861805;7473020;0;0;391;46469;142297;542080;4568915;0;0;80;17528;1134;971;5181;0;0;33;117;26719;51250;609692;0;0;71;12993
PUZ012-1.C1i2_all_ld-1-2;_k7;7;DICF-PB-NewAsync;0;7;600252;247459;126443;1764595;0;0;38452;38504;148291;83297;1057499;0;0;10789;10788;1726;518;3288;0;0;1181;1180;148291;3387;51872;0;0;10789;10788
PUZ012-1.C1i2_all_ld-1-2;_k7;7;DICF-PB-Star;0;0;600811;29939;37379;539796;0;0;41;3111;15839;19200;298363;0;0;18;1526;23;19;64;0;0;3;6;238;91;495;0;0;18;287
PUZ012-1.C1i2_all_ld-1-2;_k7;7;DICF-PB-Star-FixedRoot-1;0;0;600731;33328;36670;538257;0;0;41;3111;17194;18227;292648;0;0;18;1526;24;19;62;0;0;3;6;5753;5719;69469;0;0;4;1526
PUZ012-1.C1i2_all_ld-1-2;_k7;7;DICF-PB-Star-FixedRoot-2;0;0;600986;65635;148061;1291961;0;0;49;27172;62937;140413;1245906;0;0;25;26612;14;59;147;0;0;4;8;1256;3725;21476;0;0;4;237
PUZ012-1.C1i2_all_ld-1-2;_k7;7;DICF-PB-Star-FixedRoot-3;0;0;600683;14031;244504;925692;0;0;35;2972;5516;122352;450975;0;0;17;2865;6;6;22;0;0;3;3;57;21;150;0;0;3;25
PUZ012-1.C1i2_all_ld-1-2;_k7;7;DICF-PB-Star-FixedRoot-4;0;0;600771;13283;301772;1114215;0;0;35;2972;4914;148921;593388;0;0;17;2865;7;6;22;0;0;3;3;65;21;142;0;0;3;29
PUZ012-1.C1i2_all_ld-1-2;_k7;7;DICF-PB-Star-FixedRoot-5;0;0;600109;17509;26470;269063;0;0;60;7155;14473;21853;255774;0;0;30;6820;29;44;147;0;0;5;9;438;557;3211;0;0;5;125
PUZ012-1.C1i2_all_ld-1-2;_k7;7;DICF-PB-Star-FixedRoot-6;0;0;600722;18119;27270;270744;0;0;60;7155;14763;21783;255140;0;0;30;6820;28;44;153;0;0;5;9;279;379;1676;0;0;5;121
PUZ012-1.C1i2_all_ld-1-2;_k7;7;DICF-PB-Token;0;0;600142;30286;263760;1650501;0;0;18;1127;17163;156899;1007332;0;0;3;421;7;8;33;0;0;2;8;100;42;285;0;0;3;54
PUZ012-1.C1i2_all_ld-1-2;_k7;7;DICF-PB-Async;0;3;600684;59739;107662;1007262;0;0;268;23190;13722;43157;344219;0;0;60;10729;942;1443;4100;0;0;18;79;13722;43157;344219;0;0;60;10729
